Year,Country,CountryCode,Variable,VariableCode,UnconsolidatedVariableCode,UnconsolidatedVariableName,ActivityCode,Activity,ActivityCombination,Value,UnitType,ValueUSD,Metadata
2004,Malta,470,Output,14,12,Output at factor values,29,Machinery and equipment n.e.c.,29,2.8367117E7,M,3.533306637E7,
2004,Malta,470,Output,14,12,Output at factor values,30,"Office, accounting and computing machinery",30,27952.0,M,34816.01,
2004,Malta,470,Output,14,12,Output at factor values,31,Electrical machinery and apparatus,31,1.08360115E8,M,1.3496948368E8,
2004,Malta,470,Output,14,12,Output at factor values,32,"Radio,television and communication equipment",32,1.099690671E9,M,1.36973536867E9,
2004,Malta,470,Output,14,12,Output at factor values,33,"Medical, precision and optical instruments",33,4.667133E7,M,5.813213942E7,
2004,Malta,470,Output,14,12,Output at factor values,34,"Motor vehicles, trailers, semi-trailers",34,1425577.0,M,1775647.72,Footnote:34 excludes motor vehicles.
2004,Malta,470,Output,14,12,Output at factor values,35,Other transport equipment,35,3.920801E7,M,4.883609496E7,
2004,Malta,470,Output,14,12,Output at factor values,36,Furniture; manufacturing n.e.c.,36,8.887026E7,M,1.1069361736E8,
2004,Malta,470,Output,14,12,Output at factor values,37,Recycling,37,1.1183322E7,M,1.39295459E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,15,Food and beverages,15A,2.3812E10,M,8.6593763823E8,
2004,Mauritius,480,Output,14,11,Output at basic prices,18,"Wearing apparel, fur",18,2.42449E10,M,8.8168030595E8,
2004,Mauritius,480,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,3.603E8,M,1.310252524E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,20,Wood products (excl. furniture),20,4.54E8,M,1.650998185E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,21,Paper and paper products,21,9.502E8,M,3.455459196E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,22,Printing and publishing,22,2.5015E9,M,9.096854536E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,23,"Coke,refined petroleum products,nuclear fuel",23A,3.6991E9,M,1.3451998646E8,
2004,Mauritius,480,Output,14,11,Output at basic prices,25,Rubber and plastics products,25A,4.5364E9,M,1.6496890232E8,
2004,Mauritius,480,Output,14,11,Output at basic prices,27,Basic metals,27,1.2709E9,M,4.621703949E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,28,Fabricated metal products,28,1.7006E9,M,6.184333729E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,29,Machinery and equipment n.e.c.,29C,5.546E8,M,2.016836109E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,31,Electrical machinery and apparatus,31A,8.913E8,M,3.24126582E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,33,"Medical, precision and optical instruments",33,6.561E8,M,2.385946936E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,34,"Motor vehicles, trailers, semi-trailers",34A,6.453E8,M,2.34667209E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,36,Furniture; manufacturing n.e.c.,36,2.1011E9,M,7.64077596E7,
2004,Mauritius,480,Output,14,11,Output at basic prices,37,Recycling,37,1.011E8,M,3676562.04,
2004,Mexico,484,Output,14,13,Output at producers' prices,15,Food and beverages,15,5.44719E11,M,4.826515973332E10,
2004,Mexico,484,Output,14,13,Output at producers' prices,16,Tobacco products,16,2.1293E10,M,1.8866792717E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,17,Textiles,17,5.02E10,M,4.44800166437E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,2.229E10,M,1.97501906571E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,1.814E10,M,1.60730578071E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,7.262E9,M,6.4345394595E8,
2004,Mexico,484,Output,14,13,Output at producers' prices,21,Paper and paper products,21,7.8049E10,M,6.91557932076E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,22,Printing and publishing,22,1.2409199219E10,M,1.09952467688E9,Special note:UNIDO Estimate
2004,Mexico,484,Output,14,13,Output at producers' prices,23,"Coke,refined petroleum products,nuclear fuel",23,2.33206E11,M,2.066336008248E10,
2004,Mexico,484,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,4.62661E11,M,4.099436051869E10,
2004,Mexico,484,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,7.4653E10,M,6.61467466634E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,1.11781E11,M,9.90442378575E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,27,Basic metals,27,2.01745E11,M,1.787573895972E10,
2004,Mexico,484,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,6.5373E10,M,5.7924145977E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,6.9766E10,M,6.18165904614E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,30,"Office, accounting and computing machinery",30,1.922E10,M,1.70299984042E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,6.7744E10,M,6.00249850101E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,32,"Radio,television and communication equipment",32,1.687E10,M,1.49477665494E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,33,"Medical, precision and optical instruments",33,6.066E9,M,5.3748163538E8,
2004,Mexico,484,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34,4.19388E11,M,3.716012992064E10,
2004,Mexico,484,Output,14,13,Output at producers' prices,35,Other transport equipment,35,4.982E9,M,4.4143315322E8,
2004,Mexico,484,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,2.2888E10,M,2.028005221E9,
2004,Mexico,484,Output,14,13,Output at producers' prices,37,Recycling,37,2.24800781E8,M,1.991861052E7,Special note:UNIDO Estimate
2004,Mongolia,496,Output,14,11,Output at basic prices,10,Mining of coal and lignite; extraction of peat,10,6.3487E10,M,5.35620786E7,Footnote:10 includes mining and agglomeration of hard coal only.
2004,Mongolia,496,Output,14,11,Output at basic prices,11,"Extraction of crude oil and natural gas, etc.",11,4.323E9,M,3647185.5,"Footnote:11 excludes oil, gas service activities."
2004,Mongolia,496,Output,14,11,Output at basic prices,13,Mining of metal ores,13,6.65918E11,M,5.6181505278E8,Footnote:13 excludes iron ores.
2004,Mongolia,496,Output,14,11,Output at basic prices,14,Other mining and quarrying,14,2.3889E10,M,2.015443312E7,"Footnote:14 excludes quarrying of stone, sand and clay."
2004,Mongolia,496,Output,14,11,Output at basic prices,15,Food and beverages,15,9.92859E10,M,8.37645373E7,
2004,Mongolia,496,Output,14,11,Output at basic prices,16,Tobacco products,16,3.1817E9,M,2684304.9,
2004,Mongolia,496,Output,14,11,Output at basic prices,17,Textiles,17,8.06859E10,M,6.807227492E7,
2004,Mongolia,496,Output,14,11,Output at basic prices,18,"Wearing apparel, fur",18,4.63413E10,M,3.909676553E7,
2004,Mongolia,496,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,4.0951E9,M,3454913.1,
2004,Mongolia,496,Output,14,11,Output at basic prices,20,Wood products (excl. furniture),20,7.141E9,M,6024647.62,
2004,Mongolia,496,Output,14,11,Output at basic prices,21,Paper and paper products,21,2.4452E9,M,2062941.93,
2004,Mongolia,496,Output,14,11,Output at basic prices,22,Printing and publishing,22,1.23924E10,M,1.045509636E7,
2004,Mongolia,496,Output,14,11,Output at basic prices,23,"Coke,refined petroleum products,nuclear fuel",23,3.43E8,M,289378.82,
2004,Mongolia,496,Output,14,11,Output at basic prices,24,Chemicals and chemical products,24,6.69E9,M,5644152.44,
2004,Mongolia,496,Output,14,11,Output at basic prices,25,Rubber and plastics products,25,1.0973E9,M,925759.11,
2004,Mongolia,496,Output,14,11,Output at basic prices,26,Non-metallic mineral products,26,1.61783E10,M,1.364914669E7,
2004,Mongolia,496,Output,14,11,Output at basic prices,27,Basic metals,27,3.68982E10,M,3.112990515E7,
2004,Mongolia,496,Output,14,11,Output at basic prices,28,Fabricated metal products,28,1.6283E9,M,1373747.89,
2004,Mongolia,496,Output,14,11,Output at basic prices,29,Machinery and equipment n.e.c.,29,4.379E8,M,369443.1,
2004,Mongolia,496,Output,14,11,Output at basic prices,30,"Office, accounting and computing machinery",30,7800000.0,M,6580.63,
2004,Mongolia,496,Output,14,11,Output at basic prices,31,Electrical machinery and apparatus,31,5.35E8,M,451363.46,
2004,Mongolia,496,Output,14,11,Output at basic prices,32,"Radio,television and communication equipment",32,5.698E9,M,4807231.78,
2004,Mongolia,496,Output,14,11,Output at basic prices,33,"Medical, precision and optical instruments",33,1.7391E9,M,1467226.53,
2004,Mongolia,496,Output,14,11,Output at basic prices,35,Other transport equipment,35,5.434E8,M,458450.29,
2004,Mongolia,496,Output,14,11,Output at basic prices,36,Furniture; manufacturing n.e.c.,36,1.8338E9,M,1547122.08,
2004,Mongolia,496,Output,14,11,Output at basic prices,37,Recycling,37,7.33E7,M,61841.01,
2004,Mongolia,496,Output,14,11,Output at basic prices,40,"Electricity, gas, steam and hot water supply",40,1.43473E11,M,1.2104386887E8,"Footnote:40 includes electricity production, collection, distribution only."
2004,Mongolia,496,Output,14,11,Output at basic prices,41,"Water collection, purification, distribution",41,1.7472E10,M,1.47406026E7,
2004,Morocco,504,Output,14,12,Output at factor values,15,Food and beverages,15,5.3639E10,M,6.04859011885E9,
2004,Morocco,504,Output,14,12,Output at factor values,16,Tobacco products,16,5.384869E9,M,6.0722357659E8,
2004,Morocco,504,Output,14,12,Output at factor values,17,Textiles,17,8.855E9,M,9.9853214084E8,
2004,Morocco,504,Output,14,12,Output at factor values,18,"Wearing apparel, fur",18,1.4712E10,M,1.65899546652E9,
2004,Morocco,504,Output,14,12,Output at factor values,19,"Leather, leather products and footwear",19,2.041E9,M,2.3015291919E8,
2004,Morocco,504,Output,14,12,Output at factor values,20,Wood products (excl. furniture),20,2.803E9,M,3.1607968275E8,
2004,Morocco,504,Output,14,12,Output at factor values,21,Paper and paper products,21,4.303506E9,M,4.8528391409E8,
2004,Morocco,504,Output,14,12,Output at factor values,22,Printing and publishing,22,2.349E9,M,2.6488447192E8,
2004,Morocco,504,Output,14,12,Output at factor values,23,"Coke,refined petroleum products,nuclear fuel",23,1.8199E10,M,2.05220625987E9,
2004,Morocco,504,Output,14,12,Output at factor values,24,Chemicals and chemical products,24,2.3298E10,M,2.62719388111E9,
2004,Morocco,504,Output,14,12,Output at factor values,25,Rubber and plastics products,25,4.21E9,M,4.7473973043E8,
2004,Morocco,504,Output,14,12,Output at factor values,26,Non-metallic mineral products,26,1.3002E10,M,1.46616769003E9,
2004,Morocco,504,Output,14,12,Output at factor values,27,Basic metals,27,6.672E9,M,7.5236662266E8,
2004,Morocco,504,Output,14,12,Output at factor values,28,Fabricated metal products,28,7.309E9,M,8.2419778852E8,
2004,Morocco,504,Output,14,12,Output at factor values,29,Machinery and equipment n.e.c.,29,1.51E9,M,1.7027482018E8,
2004,Morocco,504,Output,14,12,Output at factor values,30,"Office, accounting and computing machinery",30,8.3921E7,M,9463333.23,
2004,Morocco,504,Output,14,12,Output at factor values,31,Electrical machinery and apparatus,31,9.192E9,M,1.03653387223E9,
2004,Morocco,504,Output,14,12,Output at factor values,32,"Radio,television and communication equipment",32,1.377E9,M,1.5527710423E8,
2004,Morocco,504,Output,14,12,Output at factor values,33,"Medical, precision and optical instruments",33,2.69E8,M,3.033372624E7,
2004,Morocco,504,Output,14,12,Output at factor values,34,"Motor vehicles, trailers, semi-trailers",34,3.567E9,M,4.0223197587E8,
2004,Morocco,504,Output,14,12,Output at factor values,35,Other transport equipment,35,4.82E8,M,5.435262472E7,
2004,Morocco,504,Output,14,12,Output at factor values,36,Furniture; manufacturing n.e.c.,36,2.127E9,M,2.3985069041E8,
2004,Morocco,504,Output,14,12,Output at factor values,37,Recycling,37,2.7E7,M,3044649.1,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10,300000.01,M,373170.55,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,8.8365E9,M,1.099173800443E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),12,Mining of uranium and thorium ores,12,0.0,M,0.0,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),13,Mining of metal ores,13,0.0,M,0.0,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,8.4079998779E8,M,1.04587259435E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),15,Food and beverages,15,4.358969921875E10,M,5.422130408018E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),16,Tobacco products,16,5.34810009766E9,M,6.65251118598E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),17,Textiles,17,2.52130004883E9,M,3.13624959738E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,4.7920001221E8,M,5.9607774412E8,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,2.7770001221E8,M,3.4543153715E8,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,2.61189990234E9,M,3.24894691568E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,5.4865E9,M,6.82466706969E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,1.223370019531E10,M,1.521752134574E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,1.697719921875E10,M,2.111796818441E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,4.33491015625E10,M,5.392202422934E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,5.97529980469E9,M,7.43268601268E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,5.52339990234E9,M,6.87056692359E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),27,Basic metals,27,6.60639990234E9,M,8.21771254219E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,1.46305E10,M,1.819890486888E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,1.662409960938E10,M,2.067874695477E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30,1.43890002441E9,M,1.78985028947E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,3.32510009766E9,M,4.13609790211E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32A,1.10150994873E10,M,1.370170176622E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,8.64029980469E9,M,1.07476842339E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,4.86020019531E9,M,6.04561163311E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,4.1535E9,M,5.16654600819E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),37,Recycling,37,1.1595E9,M,1.44230410413E9,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,2.73365E10,M,3.400392077838E10,
2004,Netherlands (Kingdom of the),528,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,1.66380004883E9,M,2.06960382827E9,
2004,New Zealand,554,Output,14,13,Output at producers' prices,15,Food and beverages,15,2.5006E10,M,1.657474310341E10,
2004,New Zealand,554,Output,14,13,Output at producers' prices,17,Textiles,17B,1.905E9,M,1.26269237831E9,
2004,New Zealand,554,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,4.117E9,M,2.72887376457E9,
2004,New Zealand,554,Output,14,13,Output at producers' prices,21,Paper and paper products,21,2.508E9,M,1.66237925711E9,
2004,New Zealand,554,Output,14,13,Output at producers' prices,22,Printing and publishing,22,3.741E9,M,2.47964944213E9,
